Rating,Subject,Word,Naive,Language,word_length,Class,MeanFamiliarity
6,CE,elephant,notNaive,English,long,animal,0.6931472
3,CE,snake,notNaive,English,long,animal,1.6094379
2,CE,olive,notNaive,English,long,plant,1.0986123
2,CE,potato,notNaive,English,long,plant,0
3,CE,pear,notNaive,English,short,plant,0
5,CE,horse,notNaive,English,long,animal,3.3322045
3,CE,owl,notNaive,English,short,animal,1.3862944
2,CE,wasp,notNaive,English,short,animal,1.3862944
6,CE,donkey,notNaive,English,long,animal,0
1,CE,avocado,notNaive,English,long,plant,0
1,CE,almond,notNaive,English,long,plant,0
7,CE,whale,notNaive,English,long,animal,1.0986123
2,CE,blackberry,notNaive,English,long,plant,0.6931472
3,CE,banana,notNaive,English,long,plant,0
4,CE,eagle,notNaive,English,long,animal,1.0986123
2,CE,bat,notNaive,English,short,animal,2.1972246
2,CE,spider,notNaive,English,long,animal,0.6931472
2,CE,pigeon,notNaive,English,long,animal,1.0986123
3,CE,cucumber,notNaive,English,long,plant,0
4,CE,hedgehog,notNaive,English,long,animal,0
2,CE,leek,notNaive,English,short,plant,0
2,CE,mole,notNaive,English,short,animal,1.0986123
5,CE,beaver,notNaive,English,long,animal,0
2,CE,lemon,notNaive,English,long,plant,0.6931472
4,CE,bunny,notNaive,English,long,animal,0
1,CE,apple,notNaive,English,long,plant,1.0986123
1,CE,ant,notNaive,English,short,animal,1.3862944
2,CE,cherry,notNaive,English,long,plant,0.6931472
4,CE,chicken,notNaive,English,long,animal,1.0986123
3,CE,mouse,notNaive,English,long,animal,1.9459101
1,CE,bee,notNaive,English,short,animal,1.7917595
1,CE,carrot,notNaive,English,long,plant,0.6931472
5,CE,pig,notNaive,English,short,animal,2.7725887
2,CE,lettuce,notNaive,English,long,plant,0
4,CE,goat,notNaive,English,short,animal,1.9459101
2,CE,squirrel,notNaive,English,long,animal,0
3,CE,tomato,notNaive,English,long,plant,0
1,CE,grape,notNaive,English,long,plant,1.0986123
5,CE,dolphin,notNaive,English,long,animal,0
1,CE,mustard,notNaive,English,long,plant,0
1,CE,magpie,notNaive,English,long,animal,0
4,CE,sheep,notNaive,English,long,animal,2.3025851
3,CE,fox,notNaive,English,short,animal,1.7917595
0,CE,mushroom,notNaive,English,long,plant,0.6931472
2,CE,monkey,notNaive,English,long,animal,0
2,CE,orange,notNaive,English,long,plant,1.3862944
3,CE,squid,notNaive,English,long,animal,0
3,CE,gull,notNaive,English,short,animal,1.6094379
4,CE,vulture,notNaive,English,long,animal,0
3,CE,cat,notNaive,English,short,animal,2.7725887
2,CE,butterfly,notNaive,English,long,animal,0
2,CE,stork,notNaive,English,long,animal,0
1,CE,asparagus,notNaive,English,long,plant,0
4,CE,tortoise,notNaive,English,long,animal,0
1,CE,beetroot,notNaive,English,long,plant,0
7,CE,crocodile,notNaive,English,long,animal,0
2,CE,clove,notNaive,English,long,plant,0
4,CE,melon,notNaive,English,long,plant,1.0986123
6,CE,camel,notNaive,English,long,animal,0.6931472
2,CE,blueberry,notNaive,English,long,plant,0
2,A,squid,notNaive,English,long,animal,0
3,A,pear,notNaive,English,short,plant,0
2,A,asparagus,notNaive,English,long,plant,0
2,A,leek,notNaive,English,short,plant,0
4,A,donkey,notNaive,English,long,animal,0
3,A,pigeon,notNaive,English,long,animal,1.0986123
3,A,eagle,notNaive,English,long,animal,1.0986123
3,A,squirrel,notNaive,English,long,animal,0
2,A,woodpecker,notNaive,English,long,animal,0
3,A,bunny,notNaive,English,long,animal,0
4,A,fox,notNaive,English,short,animal,1.7917595
3,A,sheep,notNaive,English,long,animal,2.3025851
6,A,shark,notNaive,English,long,animal,0.6931472
3,A,badger,notNaive,English,long,animal,0.6931472
7,A,moose,notNaive,English,long,animal,0
3,A,radish,notNaive,English,long,plant,0.6931472
1,A,cherry,notNaive,English,long,plant,0.6931472
3,A,tortoise,notNaive,English,long,animal,0
1,A,mouse,notNaive,English,long,animal,1.9459101
2,A,pineapple,notNaive,English,long,plant,0
7,A,whale,notNaive,English,long,animal,1.0986123
1,A,ant,notNaive,English,short,animal,1.3862944
1,A,wasp,notNaive,English,short,animal,1.3862944
4,A,goose,notNaive,English,long,animal,1.7917595
3,A,orange,notNaive,English,long,plant,1.3862944
1,A,paprika,notNaive,English,long,plant,0
2,A,blueberry,notNaive,English,long,plant,0
2,A,eggplant,notNaive,English,long,plant,0
3,A,chicken,notNaive,English,long,animal,1.0986123
3,A,gull,notNaive,English,short,animal,1.6094379
2,A,butterfly,notNaive,English,long,animal,0
4,A,goat,notNaive,English,short,animal,1.9459101
2,A,lemon,notNaive,English,long,plant,0.6931472
0,A,walnut,notNaive,English,long,plant,0
2,A,snake,notNaive,English,long,animal,1.6094379
5,A,pig,notNaive,English,short,animal,2.7725887
6,A,crocodile,notNaive,English,long,animal,0
3,A,melon,notNaive,English,long,plant,1.0986123
3,A,owl,notNaive,English,short,animal,1.3862944
3,A,lettuce,notNaive,English,long,plant,0
6,A,horse,notNaive,English,long,animal,3.3322045
1,A,frog,notNaive,English,short,animal,2.0794415
1,A,carrot,notNaive,English,long,plant,0.6931472
2,A,hedgehog,notNaive,English,long,animal,0
4,A,camel,notNaive,English,long,animal,0.6931472
3,A,kiwi,notNaive,English,short,plant,0
2,A,gherkin,notNaive,English,long,plant,0
1,A,olive,notNaive,English,long,plant,1.0986123
1,A,beetroot,notNaive,English,long,plant,0
2,A,almond,notNaive,English,long,plant,0
1,A,grape,notNaive,English,long,plant,1.0986123
2,A,broccoli,notNaive,English,long,plant,0
0,A,peanut,notNaive,English,long,plant,0.6931472
1,A,bee,notNaive,English,short,animal,1.7917595
3,A,swan,notNaive,English,short,animal,1.3862944
0,A,strawberry,notNaive,English,long,plant,0
1,A,potato,notNaive,English,long,plant,0
1,A,cucumber,notNaive,English,long,plant,0
4,A,dolphin,notNaive,English,long,animal,0
3,A,cat,notNaive,English,short,animal,2.7725887
2,A,apricot,notNaive,English,long,plant,0
0,A,spider,notNaive,English,long,animal,0.6931472
4,A,dog,notNaive,English,short,animal,3.1354942
2,A,mustard,notNaive,English,long,plant,0
2,A,mole,notNaive,English,short,animal,1.0986123
2,A,apple,notNaive,English,long,plant,1.0986123
2,A,blackberry,notNaive,English,long,plant,0.6931472
4,A,beaver,notNaive,English,long,animal,0
3,A,tomato,notNaive,English,long,plant,0
2,A,vulture,notNaive,English,long,animal,0
5,A,reindeer,notNaive,English,long,animal,0
0,A,clove,notNaive,English,long,plant,0
3,A,banana,notNaive,English,long,plant,0
4,A,magpie,notNaive,English,long,animal,0
2,A,bat,notNaive,English,short,animal,2.1972246
6,A,elephant,notNaive,English,long,animal,0.6931472
1,A,avocado,notNaive,English,long,plant,0
4,A,monkey,notNaive,English,long,animal,0
4,A,lion,notNaive,English,short,animal,1.0986123
4,A,stork,notNaive,English,long,animal,0
2,A,mushroom,notNaive,English,long,plant,0.6931472
3,Ro,squid,notNaive,English,long,animal,0
3,Ro,pear,notNaive,English,short,plant,0
2,Ro,asparagus,notNaive,English,long,plant,0
2,Ro,leek,notNaive,English,short,plant,0
5,Ro,donkey,notNaive,English,long,animal,0
1,Ro,pigeon,notNaive,English,long,animal,1.0986123
3,Ro,eagle,notNaive,English,long,animal,1.0986123
2,Ro,squirrel,notNaive,English,long,animal,0
3,Ro,woodpecker,notNaive,English,long,animal,0
3,Ro,bunny,notNaive,English,long,animal,0
2,Ro,fox,notNaive,English,short,animal,1.7917595
3,Ro,sheep,notNaive,English,long,animal,2.3025851
3,Ro,shark,notNaive,English,long,animal,0.6931472
2,Ro,badger,notNaive,English,long,animal,0.6931472
6,Ro,moose,notNaive,English,long,animal,0
2,Ro,radish,notNaive,English,long,plant,0.6931472
0,Ro,cherry,notNaive,English,long,plant,0.6931472
2,Ro,tortoise,notNaive,English,long,animal,0
4,Ro,mouse,notNaive,English,long,animal,1.9459101
1,Ro,pineapple,notNaive,English,long,plant,0
7,Ro,whale,notNaive,English,long,animal,1.0986123
1,Ro,ant,notNaive,English,short,animal,1.3862944
2,Ro,wasp,notNaive,English,short,animal,1.3862944
4,Ro,goose,notNaive,English,long,animal,1.7917595
1,Ro,orange,notNaive,English,long,plant,1.3862944
2,Ro,paprika,notNaive,English,long,plant,0
0,Ro,blueberry,notNaive,English,long,plant,0
2,Ro,eggplant,notNaive,English,long,plant,0
3,Ro,chicken,notNaive,English,long,animal,1.0986123
3,Ro,gull,notNaive,English,short,animal,1.6094379
2,Ro,butterfly,notNaive,English,long,animal,0
5,Ro,goat,notNaive,English,short,animal,1.9459101
2,Ro,lemon,notNaive,English,long,plant,0.6931472
1,Ro,walnut,notNaive,English,long,plant,0
3,Ro,snake,notNaive,English,long,animal,1.6094379
3,Ro,pig,notNaive,English,short,animal,2.7725887
3,Ro,crocodile,notNaive,English,long,animal,0
3,Ro,melon,notNaive,English,long,plant,1.0986123
1,Ro,owl,notNaive,English,short,animal,1.3862944
3,Ro,lettuce,notNaive,English,long,plant,0
6,Ro,horse,notNaive,English,long,animal,3.3322045
1,Ro,frog,notNaive,English,short,animal,2.0794415
2,Ro,carrot,notNaive,English,long,plant,0.6931472
1,Ro,hedgehog,notNaive,English,long,animal,0
5,Ro,camel,notNaive,English,long,animal,0.6931472
1,Ro,kiwi,notNaive,English,short,plant,0
2,Ro,gherkin,notNaive,English,long,plant,0
0,Ro,olive,notNaive,English,long,plant,1.0986123
0,Ro,beetroot,notNaive,English,long,plant,0
2,Ro,almond,notNaive,English,long,plant,0
0,Ro,grape,notNaive,English,long,plant,1.0986123
3,Ro,broccoli,notNaive,English,long,plant,0
1,Ro,peanut,notNaive,English,long,plant,0.6931472
1,Ro,bee,notNaive,English,short,animal,1.7917595
4,Ro,swan,notNaive,English,short,animal,1.3862944
1,Ro,strawberry,notNaive,English,long,plant,0
0,Ro,potato,notNaive,English,long,plant,0
0,Ro,cucumber,notNaive,English,long,plant,0
3,Ro,dolphin,notNaive,English,long,animal,0
3,Ro,cat,notNaive,English,short,animal,2.7725887
2,Ro,apricot,notNaive,English,long,plant,0
2,Ro,spider,notNaive,English,long,animal,0.6931472
4,Ro,dog,notNaive,English,short,animal,3.1354942
1,Ro,mustard,notNaive,English,long,plant,0
3,Ro,mole,notNaive,English,short,animal,1.0986123
1,Ro,apple,notNaive,English,long,plant,1.0986123
0,Ro,blackberry,notNaive,English,long,plant,0.6931472
3,Ro,beaver,notNaive,English,long,animal,0
3,Ro,tomato,notNaive,English,long,plant,0
2,Ro,vulture,notNaive,English,long,animal,0
4,Ro,reindeer,notNaive,English,long,animal,0
2,Ro,clove,notNaive,English,long,plant,0
1,Ro,banana,notNaive,English,long,plant,0
2,Ro,magpie,notNaive,English,long,animal,0
0,Ro,bat,notNaive,English,short,animal,2.1972246
4,Ro,elephant,notNaive,English,long,animal,0.6931472
1,Ro,avocado,notNaive,English,long,plant,0
4,Ro,monkey,notNaive,English,long,animal,0
5,Ro,lion,notNaive,English,short,animal,1.0986123
4,Ro,stork,notNaive,English,long,animal,0
3,Ro,mushroom,notNaive,English,long,plant,0.6931472
5,K,pig,notNaive,English,short,animal,2.7725887
1,K,melon,notNaive,English,long,plant,1.0986123
5,K,lion,notNaive,English,short,animal,1.0986123
0,K,peanut,notNaive,English,long,plant,0.6931472
2,K,avocado,notNaive,English,long,plant,0
3,K,hedgehog,notNaive,English,long,animal,0
5,K,swan,notNaive,English,short,animal,1.3862944
2,K,mole,notNaive,English,short,animal,1.0986123
4,K,vulture,notNaive,English,long,animal,0
1,K,pineapple,notNaive,English,long,plant,0
1,K,broccoli,notNaive,English,long,plant,0
4,K,kiwi,notNaive,English,short,plant,0
1,K,mushroom,notNaive,English,long,plant,0.6931472
2,K,apricot,notNaive,English,long,plant,0
3,K,bunny,notNaive,English,long,animal,0
1,K,blackberry,notNaive,English,long,plant,0.6931472
4,K,snake,notNaive,English,long,animal,1.6094379
7,K,moose,notNaive,English,long,animal,0
4,K,fox,notNaive,English,short,animal,1.7917595
2,K,wasp,notNaive,English,short,animal,1.3862944
1,K,pigeon,notNaive,English,long,animal,1.0986123
6,K,goat,notNaive,English,short,animal,1.9459101
2,K,lemon,notNaive,English,long,plant,0.6931472
4,K,stork,notNaive,English,long,animal,0
2,K,grape,notNaive,English,long,plant,1.0986123
2,K,blueberry,notNaive,English,long,plant,0
3,K,leek,notNaive,English,short,plant,0
2,K,clove,notNaive,English,long,plant,0
3,K,eagle,notNaive,English,long,animal,1.0986123
0,K,tomato,notNaive,English,long,plant,0
2,K,squirrel,notNaive,English,long,animal,0
0,K,paprika,notNaive,English,long,plant,0
2,K,gull,notNaive,English,short,animal,1.6094379
6,K,elephant,notNaive,English,long,animal,0.6931472
3,K,bat,notNaive,English,short,animal,2.1972246
4,K,dog,notNaive,English,short,animal,3.1354942
1,K,cherry,notNaive,English,long,plant,0.6931472
5,K,horse,notNaive,English,long,animal,3.3322045
5,K,cat,notNaive,English,short,animal,2.7725887
2,K,lettuce,notNaive,English,long,plant,0
2,K,banana,notNaive,English,long,plant,0
8,K,whale,notNaive,English,long,animal,1.0986123
2,K,potato,notNaive,English,long,plant,0
4,K,woodpecker,notNaive,English,long,animal,0
4,K,dolphin,notNaive,English,long,animal,0
2,K,carrot,notNaive,English,long,plant,0.6931472
5,K,sheep,notNaive,English,long,animal,2.3025851
1,K,bee,notNaive,English,short,animal,1.7917595
3,K,goose,notNaive,English,long,animal,1.7917595
2,K,apple,notNaive,English,long,plant,1.0986123
0,K,ant,notNaive,English,short,animal,1.3862944
2,K,olive,notNaive,English,long,plant,1.0986123
1,K,mustard,notNaive,English,long,plant,0
0,K,almond,notNaive,English,long,plant,0
4,K,tortoise,notNaive,English,long,animal,0
2,K,mouse,notNaive,English,long,animal,1.9459101
1,K,spider,notNaive,English,long,animal,0.6931472
2,K,magpie,notNaive,English,long,animal,0
5,K,donkey,notNaive,English,long,animal,0
5,K,monkey,notNaive,English,long,animal,0
2,K,butterfly,notNaive,English,long,animal,0
2,K,strawberry,notNaive,English,long,plant,0
3,K,pear,notNaive,English,short,plant,0
5,K,camel,notNaive,English,long,animal,0.6931472
3,K,beaver,notNaive,English,long,animal,0
1,K,asparagus,notNaive,English,long,plant,0
2,K,frog,notNaive,English,short,animal,2.0794415
2,K,radish,notNaive,English,long,plant,0.6931472
0,K,walnut,notNaive,English,long,plant,0
6,K,reindeer,notNaive,English,long,animal,0
3,K,cucumber,notNaive,English,long,plant,0
3,K,badger,notNaive,English,long,animal,0.6931472
8,K,squid,notNaive,English,long,animal,0
3,K,orange,notNaive,English,long,plant,1.3862944
2,K,eggplant,notNaive,English,long,plant,0
3,K,chicken,notNaive,English,long,animal,1.0986123
5,K,shark,notNaive,English,long,animal,0.6931472
3,K,owl,notNaive,English,short,animal,1.3862944
2,K,gherkin,notNaive,English,long,plant,0
6,K,crocodile,notNaive,English,long,animal,0
3,K,beetroot,notNaive,English,long,plant,0
0,Mi,bee,notNaive,English,short,animal,1.7917595
5,Mi,magpie,notNaive,English,long,animal,0
1,Mi,radish,notNaive,English,long,plant,0.6931472
6,Mi,crocodile,notNaive,English,long,animal,0
2,Mi,potato,notNaive,English,long,plant,0
0,Mi,wasp,notNaive,English,short,animal,1.3862944
4,Mi,swan,notNaive,English,short,animal,1.3862944
3,Mi,gherkin,notNaive,English,long,plant,0
6,Mi,dolphin,notNaive,English,long,animal,0
7,Mi,whale,notNaive,English,long,animal,1.0986123
5,Mi,chicken,notNaive,English,long,animal,1.0986123
5,Mi,cat,notNaive,English,short,animal,2.7725887
2,Mi,mole,notNaive,English,short,animal,1.0986123
6,Mi,dog,notNaive,English,short,animal,3.1354942
1,Mi,mouse,notNaive,English,long,animal,1.9459101
4,Mi,kiwi,notNaive,English,short,plant,0
7,Mi,elephant,notNaive,English,long,animal,0.6931472
5,Mi,badger,notNaive,English,long,animal,0.6931472
3,Mi,woodpecker,notNaive,English,long,animal,0
1,Mi,blueberry,notNaive,English,long,plant,0
5,Mi,donkey,notNaive,English,long,animal,0
6,Mi,reindeer,notNaive,English,long,animal,0
4,Mi,pigeon,notNaive,English,long,animal,1.0986123
5,Mi,squid,notNaive,English,long,animal,0
6,Mi,lion,notNaive,English,short,animal,1.0986123
5,Mi,shark,notNaive,English,long,animal,0.6931472
6,Mi,camel,notNaive,English,long,animal,0.6931472
4,Mi,asparagus,notNaive,English,long,plant,0
3,Mi,banana,notNaive,English,long,plant,0
3,Mi,lemon,notNaive,English,long,plant,0.6931472
3,Mi,cucumber,notNaive,English,long,plant,0
5,Mi,goose,notNaive,English,long,animal,1.7917595
3,Mi,frog,notNaive,English,short,animal,2.0794415
2,Mi,mushroom,notNaive,English,long,plant,0.6931472
4,Mi,carrot,notNaive,English,long,plant,0.6931472
2,Mi,lettuce,notNaive,English,long,plant,0
2,Mi,butterfly,notNaive,English,long,animal,0
1,Mi,grape,notNaive,English,long,plant,1.0986123
2,Mi,eggplant,notNaive,English,long,plant,0
3,Mi,beetroot,notNaive,English,long,plant,0
4,Mi,gull,notNaive,English,short,animal,1.6094379
1,Mi,apricot,notNaive,English,long,plant,0
4,Mi,broccoli,notNaive,English,long,plant,0
0,Mi,strawberry,notNaive,English,long,plant,0
3,Mi,squirrel,notNaive,English,long,animal,0
6,Mi,fox,notNaive,English,short,animal,1.7917595
5,Mi,owl,notNaive,English,short,animal,1.3862944
6,Mi,moose,notNaive,English,long,animal,0
0,Mi,walnut,notNaive,English,long,plant,0
4,Mi,beaver,notNaive,English,long,animal,0
1,Mi,almond,notNaive,English,long,plant,0
2,Mi,ant,notNaive,English,short,animal,1.3862944
5,Mi,snake,notNaive,English,long,animal,1.6094379
2,Mi,paprika,notNaive,English,long,plant,0
4,Mi,goat,notNaive,English,short,animal,1.9459101
3,Mi,hedgehog,notNaive,English,long,animal,0
3,Mi,tortoise,notNaive,English,long,animal,0
4,Mi,monkey,notNaive,English,long,animal,0
2,Mi,peanut,notNaive,English,long,plant,0.6931472
0,Mi,blackberry,notNaive,English,long,plant,0.6931472
3,Mi,melon,notNaive,English,long,plant,1.0986123
5,Mi,stork,notNaive,English,long,animal,0
5,Mi,eagle,notNaive,English,long,animal,1.0986123
3,Mi,vulture,notNaive,English,long,animal,0
3,Mi,orange,notNaive,English,long,plant,1.3862944
5,Mi,sheep,notNaive,English,long,animal,2.3025851
2,Mi,clove,notNaive,English,long,plant,0
1,Mi,cherry,notNaive,English,long,plant,0.6931472
6,Mi,horse,notNaive,English,long,animal,3.3322045
2,Mi,apple,notNaive,English,long,plant,1.0986123
0,Mi,mustard,notNaive,English,long,plant,0
5,Mi,bat,notNaive,English,short,animal,2.1972246
1,Mi,olive,notNaive,English,long,plant,1.0986123
3,Mi,bunny,notNaive,English,long,animal,0
4,Mi,leek,notNaive,English,short,plant,0
2,Mi,pear,notNaive,English,short,plant,0
5,Mi,pig,notNaive,English,short,animal,2.7725887
1,Mi,avocado,notNaive,English,long,plant,0
2,Mi,spider,notNaive,English,long,animal,0.6931472
2,Mi,pineapple,notNaive,English,long,plant,0
2,Mi,tomato,notNaive,English,long,plant,0
4,Ri,strawberry,notNaive,English,long,plant,0
3,Ri,lettuce,notNaive,English,long,plant,0
2,Ri,olive,notNaive,English,long,plant,1.0986123
5,Ri,pigeon,notNaive,English,long,animal,1.0986123
6,Ri,dog,notNaive,English,short,animal,3.1354942
5,Ri,squirrel,notNaive,English,long,animal,0
2,Ri,ant,notNaive,English,short,animal,1.3862944
5,Ri,pear,notNaive,English,short,plant,0
0,Ri,spider,notNaive,English,long,animal,0.6931472
7,Ri,moose,notNaive,English,long,animal,0
4,Ri,melon,notNaive,English,long,plant,1.0986123
4,Ri,magpie,notNaive,English,long,animal,0
7,Ri,reindeer,notNaive,English,long,animal,0
5,Ri,kiwi,notNaive,English,short,plant,0
1,Ri,grape,notNaive,English,long,plant,1.0986123
7,Ri,elephant,notNaive,English,long,animal,0.6931472
7,Ri,dolphin,notNaive,English,long,animal,0
6,Ri,crocodile,notNaive,English,long,animal,0
6,Ri,shark,notNaive,English,long,animal,0.6931472
4,Ri,bat,notNaive,English,short,animal,2.1972246
4,Ri,chicken,notNaive,English,long,animal,1.0986123
3,Ri,vulture,notNaive,English,long,animal,0
4,Ri,snake,notNaive,English,long,animal,1.6094379
1,Ri,bee,notNaive,English,short,animal,1.7917595
5,Ri,stork,notNaive,English,long,animal,0
2,Ri,beetroot,notNaive,English,long,plant,0
4,Ri,eggplant,notNaive,English,long,plant,0
3,Ri,walnut,notNaive,English,long,plant,0
2,Ri,mushroom,notNaive,English,long,plant,0.6931472
3,Ri,radish,notNaive,English,long,plant,0.6931472
4,Ri,pineapple,notNaive,English,long,plant,0
3,Ri,tomato,notNaive,English,long,plant,0
4,Ri,apple,notNaive,English,long,plant,1.0986123
2,Ri,banana,notNaive,English,long,plant,0
7,Ri,squid,notNaive,English,long,animal,0
6,Ri,badger,notNaive,English,long,animal,0.6931472
5,Ri,eagle,notNaive,English,long,animal,1.0986123
3,Ri,tortoise,notNaive,English,long,animal,0
4,Ri,hedgehog,notNaive,English,long,animal,0
5,Ri,goose,notNaive,English,long,animal,1.7917595
3,Ri,peanut,notNaive,English,long,plant,0.6931472
6,Ri,horse,notNaive,English,long,animal,3.3322045
0,Ri,paprika,notNaive,English,long,plant,0
1,Ri,lemon,notNaive,English,long,plant,0.6931472
7,Ri,goat,notNaive,English,short,animal,1.9459101
4,Ri,apricot,notNaive,English,long,plant,0
6,Ri,sheep,notNaive,English,long,animal,2.3025851
3,Ri,carrot,notNaive,English,long,plant,0.6931472
2,Ri,broccoli,notNaive,English,long,plant,0
4,Ri,swan,notNaive,English,short,animal,1.3862944
4,Ri,frog,notNaive,English,short,animal,2.0794415
3,Ri,owl,notNaive,English,short,animal,1.3862944
5,Ri,beaver,notNaive,English,long,animal,0
3,Ri,woodpecker,notNaive,English,long,animal,0
3,Ri,mouse,notNaive,English,long,animal,1.9459101
7,Ri,donkey,notNaive,English,long,animal,0
4,Ri,mole,notNaive,English,short,animal,1.0986123
1,Ri,wasp,notNaive,English,short,animal,1.3862944
2,Ri,orange,notNaive,English,long,plant,1.3862944
4,Ri,avocado,notNaive,English,long,plant,0
6,Ri,monkey,notNaive,English,long,animal,0
3,Ri,potato,notNaive,English,long,plant,0
3,Ri,gull,notNaive,English,short,animal,1.6094379
5,Ri,lion,notNaive,English,short,animal,1.0986123
2,Ri,almond,notNaive,English,long,plant,0
2,Ri,blueberry,notNaive,English,long,plant,0
1,Ri,gherkin,notNaive,English,long,plant,0
1,Ri,cherry,notNaive,English,long,plant,0.6931472
2,Ri,blackberry,notNaive,English,long,plant,0.6931472
1,Ri,butterfly,notNaive,English,long,animal,0
0,Ri,mustard,notNaive,English,long,plant,0
0,Ri,clove,notNaive,English,long,plant,0
2,Ri,cucumber,notNaive,English,long,plant,0
4,Ri,fox,notNaive,English,short,animal,1.7917595
6,Ri,bunny,notNaive,English,long,animal,0
5,Ri,pig,notNaive,English,short,animal,2.7725887
5,Ri,cat,notNaive,English,short,animal,2.7725887
4,Ri,leek,notNaive,English,short,plant,0
7,Ri,whale,notNaive,English,long,animal,1.0986123
6,Ri,camel,notNaive,English,long,animal,0.6931472
3,Ri,asparagus,notNaive,English,long,plant,0
2,Mir,bee,notNaive,notEnglish,short,animal,1.7917595
2,Mir,magpie,notNaive,notEnglish,long,animal,0
2,Mir,radish,notNaive,notEnglish,long,plant,0.6931472
5,Mir,crocodile,notNaive,notEnglish,long,animal,0
1,Mir,potato,notNaive,notEnglish,long,plant,0
2,Mir,wasp,notNaive,notEnglish,short,animal,1.3862944
4,Mir,swan,notNaive,notEnglish,short,animal,1.3862944
3,Mir,gherkin,notNaive,notEnglish,long,plant,0
6,Mir,dolphin,notNaive,notEnglish,long,animal,0
6,Mir,whale,notNaive,notEnglish,long,animal,1.0986123
2,Mir,chicken,notNaive,notEnglish,long,animal,1.0986123
3,Mir,cat,notNaive,notEnglish,short,animal,2.7725887
2,Mir,mole,notNaive,notEnglish,short,animal,1.0986123
4,Mir,dog,notNaive,notEnglish,short,animal,3.1354942
2,Mir,mouse,notNaive,notEnglish,long,animal,1.9459101
1,Mir,kiwi,notNaive,notEnglish,short,plant,0
7,Mir,elephant,notNaive,notEnglish,long,animal,0.6931472
6,Mir,badger,notNaive,notEnglish,long,animal,0.6931472
3,Mir,woodpecker,notNaive,notEnglish,long,animal,0
1,Mir,blueberry,notNaive,notEnglish,long,plant,0
6,Mir,donkey,notNaive,notEnglish,long,animal,0
5,Mir,reindeer,notNaive,notEnglish,long,animal,0
1,Mir,pigeon,notNaive,notEnglish,long,animal,1.0986123
1,Mir,squid,notNaive,notEnglish,long,animal,0
6,Mir,lion,notNaive,notEnglish,short,animal,1.0986123
6,Mir,shark,notNaive,notEnglish,long,animal,0.6931472
7,Mir,camel,notNaive,notEnglish,long,animal,0.6931472
3,Mir,asparagus,notNaive,notEnglish,long,plant,0
1,Mir,banana,notNaive,notEnglish,long,plant,0
1,Mir,lemon,notNaive,notEnglish,long,plant,0.6931472
2,Mir,cucumber,notNaive,notEnglish,long,plant,0
5,Mir,goose,notNaive,notEnglish,long,animal,1.7917595
1,Mir,frog,notNaive,notEnglish,short,animal,2.0794415
1,Mir,mushroom,notNaive,notEnglish,long,plant,0.6931472
3,Mir,carrot,notNaive,notEnglish,long,plant,0.6931472
2,Mir,lettuce,notNaive,notEnglish,long,plant,0
2,Mir,butterfly,notNaive,notEnglish,long,animal,0
3,Mir,grape,notNaive,notEnglish,long,plant,1.0986123
1,Mir,eggplant,notNaive,notEnglish,long,plant,0
1,Mir,beetroot,notNaive,notEnglish,long,plant,0
4,Mir,gull,notNaive,notEnglish,short,animal,1.6094379
1,Mir,apricot,notNaive,notEnglish,long,plant,0
4,Mir,broccoli,notNaive,notEnglish,long,plant,0
0,Mir,strawberry,notNaive,notEnglish,long,plant,0
0,Mir,squirrel,notNaive,notEnglish,long,animal,0
3,Mir,fox,notNaive,notEnglish,short,animal,1.7917595
4,Mir,owl,notNaive,notEnglish,short,animal,1.3862944
5,Mir,moose,notNaive,notEnglish,long,animal,0
0,Mir,walnut,notNaive,notEnglish,long,plant,0
2,Mir,beaver,notNaive,notEnglish,long,animal,0
0,Mir,almond,notNaive,notEnglish,long,plant,0
0,Mir,ant,notNaive,notEnglish,short,animal,1.3862944
6,Mir,snake,notNaive,notEnglish,long,animal,1.6094379
2,Mir,paprika,notNaive,notEnglish,long,plant,0
4,Mir,goat,notNaive,notEnglish,short,animal,1.9459101
5,Mir,hedgehog,notNaive,notEnglish,long,animal,0
5,Mir,tortoise,notNaive,notEnglish,long,animal,0
4,Mir,monkey,notNaive,notEnglish,long,animal,0
2,Mir,peanut,notNaive,notEnglish,long,plant,0.6931472
2,Mir,blackberry,notNaive,notEnglish,long,plant,0.6931472
2,Mir,melon,notNaive,notEnglish,long,plant,1.0986123
2,Mir,stork,notNaive,notEnglish,long,animal,0
4,Mir,eagle,notNaive,notEnglish,long,animal,1.0986123
3,Mir,vulture,notNaive,notEnglish,long,animal,0
1,Mir,orange,notNaive,notEnglish,long,plant,1.3862944
5,Mir,sheep,notNaive,notEnglish,long,animal,2.3025851
1,Mir,clove,notNaive,notEnglish,long,plant,0
0,Mir,cherry,notNaive,notEnglish,long,plant,0.6931472
7,Mir,horse,notNaive,notEnglish,long,animal,3.3322045
1,Mir,apple,notNaive,notEnglish,long,plant,1.0986123
1,Mir,mustard,notNaive,notEnglish,long,plant,0
4,Mir,bat,notNaive,notEnglish,short,animal,2.1972246
1,Mir,olive,notNaive,notEnglish,long,plant,1.0986123
2,Mir,bunny,notNaive,notEnglish,long,animal,0
1,Mir,leek,notNaive,notEnglish,short,plant,0
2,Mir,pear,notNaive,notEnglish,short,plant,0
4,Mir,pig,notNaive,notEnglish,short,animal,2.7725887
